customer_id,age,gender,tenure_months,total_spend_inr,num_support_tickets,last_order_days_ago,churn_status
105512,43,Male,14,42254.05,1,249,Active
105513,42,M,23,4438.51,0,268,CHURNED
105514,38,Male,65,30121.29,1,308,ACTIVE
105515,49,Male,32,30526.82,2,105,Churned
105516,16,Male,41,15528.65,0,348,Active
105517,41,Male,26,23274.9,0,24,Active
105518,42,Male,48,25416.17,2,287,Churned
105519,20,Male,16,1870.14,1,82,Active
105520,16,Female,31,60635.96,0,255,Active
105521,26,Male,66,71851.02,1,23,Active
105522,27,F,32,22405.72,2,327,Active
105523,44,Male,10,9286.93,0,72,ACTIVE
105524,27,Female,25,71562.86,0,118,Active
105525,24,Male,45,55800.78,1,399,ACTIVE
105526,27,Male,24,66944.54,0,38,Active
105527,48,Female,3,27704.84,3,156,Active
105528,35,Female,62,36820.61,2,347,Churned
105529,32,Female,67,,0,127,Active
105530,33,Female,55,35006.88,0,277,Active
105531,50,Female,10,50735.05,3,27,Active
105532,26,Female,55,53155.11,0,56,Active
105533,50,F,22,62946.42,2,125,ACTIVE
105534,37,Female,14,73163.25,0,362,Active
105535,33,,8,25782.55,0,398,active
105536,65,M,15,19311.36,0,21,Churned
105537,22,Male,15,6750.24,0,14,Churned
105538,30,Male,52,64383.78,1,241,Churned
105539,20,Female,70,22658.31,4,107,Churned
105540,46,Female,54,,0,70,ACTIVE
105541,55,Female,42,₹65030.01,0,204,Active
105542,55,Female,19,38733.3,0,28,Active
105543,49,Male,40,63035.18,0,369,Churned
105544,32,Male,69,42031.67,0,221,Active
105545,30,Male,27,24216.0,5,102,Active
105546,14,Female,43,10603.84,1,67,Churned
105547,59,Female,52,33349.95,2,124,Active
105548,40,Male,46,2964.63,0,289,Active
105549,29,Female,14,45582.0,1,242,CHURNED
105550,50,Male,64,32647.18,1,12,Active
105551,23,Male,61,11472.75,3,396,Churned
105552,39,Female,58,40237.35,0,203,Active
105553,32,Male,49,60267.39,3,220,ACTIVE
105554,42,Female,29,73135.22,0,179,Active
105555,34,M,26,40024.53,4,226,Active
105556,17,M,27,10586.77,0,214,Active
105557,35,Male,67,60992.26,1,359,Active
105558,47,Female,67,52488.36,0,268,Churned
105559,34,Female,35,71593.87,0,19,Active
105560,44,Female,60,40605.76,0,351,Churned
105561,22,Female,61,27425.69,0,315,Active
105562,34,Male,70,72250.17,1,373,Active
105563,27,Male,3,40844.9,0,269,Active
105564,43,Female,33,2177.02,0,275,Active
105565,35,Female,42,36051.51,3,164,Churned
105566,43,Male,13,1175.97,0,214,Active
105567,48,Male,29,55590.38,5,222,Active
105568,43,Female,9,42879.94,3,388,Active
105569,38,Male,32,9125.28,1,269,Churned
105570,23,Male,22,61162.84,0,84,active
105571,34,Male,58,40696.36,0,231,Churned
105572,28,Male,57,9440.47,1,390,Active
105573,30,Female,10,12840.8,0,44,Active
105574,30,Male,25,61835.69,2,76,Active
105575,23,Male,62,₹27306.03,3,365,Active
105576,11,Male,63,61761.11,5,337,Active
105577,26,Male,3,6143.25,1,392,Active
105578,37,Female,47,19045.57,5,161,Active
105579,18,Male,55,57579.11,0,236,Active
105580,35,Female,26,48485.96,3,377,Active
105581,57,Male,13,23705.01,0,308,Active
105582,47,Male,7,70265.96,0,359,Active
105583,54,Male,34,₹16618.9,0,117,CHURNED
105584,39,Male,22,63883.69,0,90,active
105585,49,Female,23,52485.05,0,339,Active
105586,26,Female,48,9962.66,5,269,CHURNED
105587,27,M,14,42078.56,0,376,Churned
105588,2,Male,52,69813.16,0,254,Active
105589,49,Male,39,46798.31,0,138,Active
105590,53,Male,41,40131.75,0,95,Active
105591,28,Female,36,28107.92,0,155,Active
105592,31,Male,6,59370.32,5,195,Active
105593,25,Female,23,68566.38,1,325,Active
105594,39,Male,10,56745.44,2,5,Active
105595,48,Male,60,54668.45,1,71,Active
105596,14,F,30,15244.29,2,104,Active
105597,39,Female,70,62714.99,1,56,Active
105598,31,Female,5,4011.49,2,307,Churned
105599,36,Female,57,57044.75,1,312,Active
105600,40,Female,43,16604.38,1,170,Active
105601,32,Male,52,37057.33,0,141,Churned
105602,33,Female,6,52447.31,0,34,active
105603,32,Male,2,57171.8,3,356,Churned
105604,46,Female,17,66718.21,0,53,Active
105605,40,Female,12,21911.82,1,3,Active
105606,37,Female,44,17599.7,1,330,Active
105607,19,Female,54,74722.22,2,250,Churned
105608,30,Female,7,16359.3,0,107,Active
105609,45,Male,32,50245.58,1,99,Churned
105610,35,Male,29,71503.11,1,293,Churned
105611,42,Male,46,67345.14,2,180,ACTIVE
105612,56,Female,53,33801.49,1,134,Active
105613,47,,25,48181.04,1,149,Churned
105614,36,Male,53,40153.12,4,301,Churned
105615,28,Male,29,26652.51,0,133,Active
105616,4,Female,6,11687.24,0,259,Active
105617,32,M,38,60451.17,2,276,Active
105618,31,Female,3,7692.68,0,204,Churned
105619,39,Male,35,46112.43,1,61,Active
105620,-5,,55,44983.32,1,160,Churned
105621,31,M,47,25777.0,0,147,Churned
105622,13,Male,33,11020.23,0,143,Churned
105623,23,F,3,60173.15,0,330,ACTIVE
105624,40,Female,69,35182.41,0,313,Active
105625,55,Male,59,54670.19,0,154,CHURNED
105626,33,Female,18,2219.95,1,326,Churned
105627,38,M,66,6513.23,2,111,CHURNED
105628,46,Female,25,14012.73,0,90,Churned
105629,25,Male,20,9424.02,0,386,Active
105630,39,,71,15186.3,1,49,Active
105631,26,Male,69,51800.12,1,131,Active
105632,45,Female,29,4477.78,2,211,Active
105633,36,Female,18,3802.06,1,228,Active
105634,38,Male,27,3342.26,0,253,Churned
105635,25,Male,42,52626.04,0,94,Active
105636,43,M,66,40674.02,3,165,Active
105637,60,Female,26,28397.94,0,109,Active
105638,22,Female,23,50994.99,0,60,Active
105639,30,Female,5,41966.72,3,98,Active
105640,37,Female,11,1542.78,0,187,Churned
105641,44,Female,19,63052.68,0,236,Active
105642,28,Male,12,26913.64,0,81,Active
105643,1,Male,2,30567.53,3,42,Churned
105644,51,M,43,58889.46,1,151,CHURNED
105645,44,Female,22,₹14844.72,0,73,Active
105646,14,Male,26,1745.32,2,27,active
105647,27,F,33,68254.04,0,81,active
105648,53,Female,24,38405.39,0,233,Active
105649,52,Male,69,26865.01,4,174,Active
105650,46,,21,61609.37,1,273,Active
105651,32,Female,46,2945.82,2,113,Churned
105652,35,Male,18,15969.52,4,386,Churned
105653,33,Male,5,12491.32,2,250,Churned
105654,48,Female,8,55599.47,0,251,ACTIVE
105655,24,Female,57,24094.42,0,15,Active
105656,25,Male,5,58195.1,0,374,Active
105657,47,Male,13,4069.26,0,169,Churned
105658,34,Male,66,46000.55,1,73,Active
105659,51,Female,37,24548.33,1,270,Active
105660,26,Male,29,14832.08,1,264,Active
105661,34,Male,69,61440.61,1,332,ACTIVE
105662,23,Female,32,31506.51,0,391,Churned
105663,35,Female,48,43300.59,3,67,Active
105664,17,Female,2,3448.2,2,259,Active
105665,29,Male,69,59580.21,1,132,Active
105666,17,Female,51,22229.31,0,124,Churned
105667,43,Male,35,52312.05,1,224,Churned
105668,43,,15,57275.12,1,174,Active
105669,14,Female,65,9666.6,1,270,Active
105670,51,Male,38,22896.64,0,387,CHURNED
105671,64,Male,17,54534.57,2,141,Active
105672,35,Female,45,18181.14,0,136,Active
105673,27,Female,1,63764.87,3,230,Churned
105674,68,Female,3,24086.04,0,386,Active
105675,999,M,70,30772.44,0,102,Active
105676,35,Female,52,8381.01,0,372,Active
105677,37,Female,53,11927.96,0,302,Active
105678,51,M,3,21381.2,0,287,Active
105679,39,Female,47,4619.25,3,91,Active
105680,29,Female,6,15284.39,0,209,Active
105681,23,,46,31261.78,1,35,Churned
105682,30,Male,61,29117.21,0,62,Active
105683,22,Male,43,15703.38,1,152,Active
105684,35,F,56,6953.35,2,65,active
105685,28,Female,70,24542.94,0,221,Churned
105686,-5,F,20,56155.65,0,346,Active
105687,50,Male,47,38747.37,0,300,Active
105688,-5,Female,54,71063.49,1,355,Churned
105689,19,Male,41,11351.59,0,51,Active
105690,32,Female,66,,3,108,Active
105691,35,Male,31,21742.17,0,344,Active
105692,14,Male,64,1962.14,5,174,Active
105693,38,Male,58,70810.16,0,289,Churned
105694,22,Female,55,33956.92,0,192,Churned
105695,55,Male,46,36642.06,0,357,Active
105696,41,Male,24,12681.45,0,167,Active
105697,30,Male,37,65579.63,5,244,Active
105698,26,Male,41,52254.79,1,255,Active
105699,33,F,25,32920.71,0,58,Active
105700,42,Male,29,,1,371,Active
105701,34,Male,31,68003.87,2,26,Churned
105702,32,M,2,4661.56,0,117,Active
105703,35,Female,12,9830.02,1,242,Active
105704,27,Female,5,3044.49,0,230,Churned
105705,30,Female,61,44048.04,1,331,CHURNED
105706,9,F,56,17127.85,0,253,Churned
105707,46,Male,71,63524.68,1,93,Active
105708,38,,37,35477.63,1,221,Active
105709,999,M,36,62990.52,1,195,Churned
105710,57,Female,29,42114.79,4,201,Active
105711,36,Female,38,59916.42,4,227,Active
105712,22,Female,41,28517.27,0,57,Active
105713,45,Male,33,70959.14,0,70,Active
105714,39,Male,13,50369.75,0,248,Active
105715,39,,6,45066.3,0,73,active
105716,29,Female,66,27074.39,1,255,Active
105717,40,Male,8,70351.61,0,264,Active
105718,31,Female,64,25992.35,1,91,ACTIVE
105719,41,Female,9,62853.6,0,126,Churned
105720,12,Male,23,30918.81,0,290,Churned
105721,29,Female,71,57771.62,3,240,Active
105722,55,Female,21,68478.97,0,325,Active
105723,25,Male,1,35454.93,0,10,Churned
105724,27,,46,39934.01,0,212,ACTIVE
105725,29,Male,62,25445.38,0,22,Active
105726,20,Female,2,5047.48,2,396,Churned
105727,-5,Male,44,49283.61,0,157,Active
105728,32,Female,5,9853.55,1,159,Active
105729,36,Male,39,27200.36,2,262,Active
105730,34,Male,66,26862.55,2,110,Churned
105731,33,M,45,12174.28,0,263,Active
105732,35,Male,13,50336.56,0,353,Active
105733,47,Female,32,,0,366,Churned
105734,32,Female,43,58596.89,0,13,Active
105735,28,,8,19446.65,1,63,Active
105736,31,Female,59,22259.27,0,24,ACTIVE
105737,41,Male,11,26435.89,0,350,Churned
105738,51,Male,28,12303.69,1,353,Churned
105739,27,F,39,33135.57,1,340,Churned
105740,36,M,26,6944.06,2,19,Active
105741,39,Male,26,32606.59,0,339,Active
105742,23,Female,32,26153.5,1,230,Active
105743,35,Female,46,26031.64,0,88,Churned
105744,17,,28,49889.89,99,69,Active
105745,13,F,7,,0,150,Churned
105746,39,,35,27343.89,0,316,Churned
105747,30,M,66,20389.09,5,278,Active
105748,37,F,22,37581.86,0,92,Churned
105749,34,Male,22,59291.21,3,145,Churned
105750,23,M,3,48698.4,0,351,Active
105751,34,Female,46,3812.1,0,175,Active
105752,20,,50,36514.78,0,391,Churned
105753,51,Female,8,74331.41,4,145,CHURNED
105754,18,Male,4,27131.44,0,191,Active
105755,32,Female,15,33613.04,0,135,Active
105756,22,Female,44,,5,29,Churned
105757,41,Male,39,37829.41,1,237,Active
105758,31,Male,29,12908.18,0,200,Churned
105759,28,Female,62,19279.01,0,260,Churned
105760,45,Male,34,53668.49,0,360,Active
105761,35,Male,26,11233.22,3,118,Churned
105762,41,Male,18,69534.64,2,272,Active
105763,23,F,63,23789.07,0,80,Active
105764,18,Female,52,43551.86,0,342,Active
105765,36,Male,54,₹24815.47,3,75,Churned
105766,31,Female,42,36374.28,0,187,active
105767,42,Female,54,67881.3,1,41,Active
105768,34,Male,52,6074.72,0,246,Churned
105769,37,Male,13,64369.35,3,316,Active
105770,15,Female,32,42260.45,0,58,Active
105771,57,Female,66,50215.27,3,230,Active
105772,33,Female,58,5135.64,0,112,Churned
105773,43,Female,39,57343.53,0,204,Active
105774,24,Male,27,10455.6,1,40,Active
105775,38,,54,72396.77,0,58,ACTIVE
105776,19,Male,43,60147.26,2,189,ACTIVE
105777,40,Female,52,37472.23,0,173,Churned
105778,30,Male,14,69388.35,1,77,Churned
105779,35,Male,8,,1,48,Churned
105780,43,Female,35,74383.13,4,90,ACTIVE
105781,20,Male,18,54044.61,3,11,Active
105782,26,Female,55,8279.97,0,56,ACTIVE
105783,40,Male,52,40707.77,0,279,CHURNED
105784,60,Female,49,53604.85,1,33,Churned
105785,33,Female,8,46363.65,2,180,Active
105786,42,Male,37,32372.26,0,116,Active
105787,33,M,66,19362.57,0,28,ACTIVE
105788,58,Male,41,18628.98,0,115,Active
105789,14,Male,27,₹69594.33,0,388,Churned
105790,36,Female,20,18370.82,0,220,Churned
105791,15,Female,38,72217.97,1,226,ACTIVE
105792,4,Female,12,16556.72,0,243,Active
105793,38,Male,42,29437.0,0,179,Active
105794,36,M,50,1911.93,1,394,Active
105795,31,Female,31,67832.65,0,308,Active
105796,33,Male,65,8722.02,0,200,Active
105797,72,Male,53,27442.37,0,265,Active
105798,31,M,40,,1,274,Active
105799,41,Female,39,59600.45,0,194,Churned
105800,27,Male,10,63271.08,0,82,Active
105801,38,Male,29,68643.96,2,168,CHURNED
105802,32,Male,40,68419.24,1,66,Churned
105803,30,Female,30,58016.94,0,22,Active
105804,56,M,2,44099.35,0,336,Active
105805,49,Female,28,42554.65,0,101,Churned
105806,36,Female,47,1956.05,0,352,Active
105807,7,F,32,54470.2,3,330,Active
105808,30,Female,32,17774.08,0,361,Active
105809,67,Female,27,62323.61,1,176,Active
105810,32,Male,54,41981.5,0,272,Active
105811,48,Female,56,74056.34,0,49,Active
105812,52,Female,31,16560.24,4,354,Active
105813,37,Male,24,54536.44,3,101,Active
105814,24,,35,41517.5,2,63,Churned
105815,5,F,30,69953.71,0,312,Active
105816,43,Female,55,20683.53,1,354,Active
105817,25,Female,64,,0,364,Active
105818,37,Female,33,41246.06,5,333,ACTIVE
105819,20,Male,46,39599.36,0,37,Active
105820,31,Male,33,24066.33,4,396,Active
105821,35,Female,68,74003.8,2,207,Active
105822,38,Female,64,₹6158.65,0,222,Active
105823,21,F,30,43144.49,0,223,ACTIVE
105824,49,Male,29,20256.05,2,349,Churned
105825,27,Female,62,1141.49,3,354,Active
105826,14,Female,30,74100.84,0,32,Active
105827,33,Female,12,36639.35,0,364,Active
105828,35,F,67,64432.1,0,151,active
105829,36,,15,63164.98,0,74,Active
105830,51,Male,10,61108.6,2,72,CHURNED
105831,32,Male,61,34967.28,5,277,Active
105832,33,Male,23,67298.55,1,203,Active
105833,21,Female,11,28178.14,2,396,Active
105834,44,Male,16,31220.63,0,103,Active
105835,37,Female,49,₹19922.18,1,175,Active
105836,29,Female,14,34158.3,0,211,Active
105837,12,Female,6,74001.02,3,253,Active
105838,52,Female,42,43419.81,0,354,Active
105839,20,Female,17,62501.23,0,318,Active
105840,-5,Female,42,20487.38,99,294,active
105841,39,Male,10,71738.13,4,354,Active
105842,20,Female,46,1974.82,0,366,Active
105843,17,Female,49,69838.15,0,154,Active
105844,9,Female,9,67452.29,4,296,Churned
105845,43,F,39,5984.36,2,144,Active
105846,28,F,2,45758.66,4,19,Active
105847,70,M,68,59108.06,1,29,Active
105848,23,Male,52,30881.78,0,365,Active
105849,23,Female,11,7797.44,0,189,Active
105850,28,Male,37,62375.59,1,164,Active
105851,37,Male,22,35520.88,4,341,Active
105852,29,Male,52,20480.51,1,266,Churned
105853,42,Male,5,6243.3,0,175,Churned
105854,23,Male,2,48372.72,1,172,Active
105855,18,Female,5,4130.34,1,116,Active
105856,13,,32,,1,364,Active
105857,8,Male,19,58035.65,1,251,Active
105858,28,F,4,24897.76,0,7,Churned
105859,31,Male,46,35949.26,0,197,Active
105860,27,Male,26,50522.25,2,275,Active
105861,49,Female,50,71975.17,0,366,CHURNED
105862,-5,Female,26,39491.18,0,33,Active
105863,30,Male,71,74754.3,0,152,Active
105864,13,Male,32,25057.83,3,23,Active
105865,28,Female,44,39960.4,0,255,Active
105866,27,Male,26,9555.55,0,86,Churned
105867,999,Female,61,42176.53,0,356,Active
105868,26,Female,51,40687.18,0,181,Active
105869,27,Male,59,63812.23,2,366,Active
105870,30,F,38,74744.82,1,149,Active
105871,27,Male,26,73977.18,3,338,active
105872,-5,Female,45,18486.29,0,102,Active
105873,39,Female,31,26044.97,1,91,active
105874,24,,70,21324.62,2,37,Churned
105875,50,Female,45,15776.29,0,49,Churned
105876,23,Female,31,12110.06,0,39,Active
105877,15,Male,61,38869.06,1,30,Active
105878,39,Female,48,65564.91,1,43,Active
105879,25,Female,45,44650.2,0,206,active
105880,38,Female,60,65577.11,0,226,Churned
105881,6,M,61,72002.6,0,32,Churned
105882,51,Male,52,29352.47,1,126,Active
105883,43,F,52,62839.42,2,95,ACTIVE
105884,16,M,62,,0,2,Churned
105885,17,Female,26,36599.41,1,303,Churned
105886,55,Female,67,28253.94,1,99,Active
105887,26,Male,49,16159.04,0,23,active
105888,-5,,44,33441.07,0,390,Active
105889,999,Male,36,33833.99,0,341,Active
105890,30,Female,53,60831.93,2,218,Active
105891,32,Female,44,65299.98,0,222,Active
105892,43,F,22,49614.33,1,297,Active
105893,18,Female,2,47870.72,0,298,Active
105894,16,Female,7,9153.5,3,72,Churned
105895,40,Male,16,43569.37,0,167,active
105896,47,Male,44,21308.91,5,225,ACTIVE
105897,16,Male,65,22812.44,0,138,Active
105898,47,F,71,8013.32,0,210,Active
105899,35,Female,69,48054.24,0,112,Churned
105900,48,Female,61,44201.82,4,228,Active
105901,34,Female,30,17300.17,3,233,ACTIVE
105902,4,Female,42,20464.73,0,50,Churned
105903,33,Male,25,,1,331,Churned
105904,47,Male,71,59677.07,1,236,Active
105905,24,Male,57,37488.26,0,392,active
105906,30,Female,32,12026.2,0,257,Active
105907,32,Male,50,5113.84,0,200,active
105908,0,Female,10,21088.7,2,197,ACTIVE
105909,55,Female,22,55107.75,0,1,Active
105910,24,Female,41,45460.43,0,283,ACTIVE
105911,41,Male,47,54139.9,0,365,Active
105912,33,Male,14,35909.35,4,189,Churned
105913,50,Male,3,56848.24,0,125,Active
105914,39,Female,53,36579.63,0,176,Active
105915,32,Male,16,7217.09,1,279,Churned
105916,24,M,61,6909.51,2,395,active
105917,44,Female,28,62531.2,2,365,Active
105918,12,Male,35,47592.2,2,139,Active
105919,42,Female,2,21655.4,0,356,Active
105920,21,Female,61,57030.98,0,102,active
105921,50,Female,56,11044.41,2,287,Active
105922,36,Male,55,48748.02,4,311,CHURNED
105923,42,Male,18,74221.96,0,318,active
105924,35,Male,71,12101.45,0,147,CHURNED
105925,13,Male,49,11503.92,0,352,Churned
105926,24,Female,42,35619.75,3,296,Active
105927,43,Female,7,48556.94,0,358,Churned
105928,36,F,4,2964.43,2,273,Churned
105929,49,Male,43,37975.65,0,355,active
105930,39,Male,59,7154.61,0,12,Churned
105931,23,Female,49,18857.96,3,143,Active
105932,25,Male,60,53717.42,2,167,Active
105933,36,Male,6,55676.01,1,269,Active
105934,7,Female,20,55000.2,0,94,Churned
105935,55,Male,31,5820.83,0,106,Active
105936,40,Female,22,59220.47,0,275,Active
105937,49,Male,32,32983.32,1,201,Active
105938,16,Female,47,36172.91,1,313,ACTIVE
105939,49,M,34,32057.09,0,92,Active
105940,61,Male,27,64419.66,0,236,Active
105941,19,F,44,,1,60,Active
105942,44,Female,30,38001.91,4,235,active
105943,-5,F,33,62737.24,0,184,CHURNED
105944,16,Male,27,60596.9,0,360,Churned
105945,40,Female,56,1373.27,1,233,Active
105946,45,Female,23,36437.12,0,388,Active
105947,27,Female,43,4126.21,3,127,Active
105948,48,Female,54,23731.8,3,101,Active
105949,14,Female,68,60483.96,1,135,Churned
105950,17,F,53,70859.87,1,233,Churned
105951,36,Male,40,18912.93,5,68,Churned
105952,35,Male,60,2585.46,2,87,Churned
105953,26,Female,9,30772.89,1,236,Active
105954,44,Female,10,25798.79,3,108,Active
105955,41,Female,10,51095.5,1,137,Churned
105956,45,Female,30,37634.27,0,377,ACTIVE
105957,33,,10,30514.7,0,265,Churned
105958,42,Female,58,17987.11,0,387,Active
105959,29,Male,36,62307.55,1,333,CHURNED
105960,59,Male,44,19380.81,3,63,Active
105961,25,,57,5050.39,0,230,Active
105962,60,Female,43,42781.18,1,375,Active
105963,35,F,23,24483.81,0,238,Active
105964,18,Male,4,53720.2,4,349,Active
105965,51,Female,12,6984.5,0,247,Active
105966,36,Female,49,72506.76,1,386,Active
105967,45,Male,24,14827.49,1,159,Active
105968,49,Female,13,27422.21,0,38,Active
105969,39,Female,68,36590.67,3,244,Active
105970,27,Female,34,66868.7,0,7,Churned
105971,46,M,9,54468.03,0,360,Active
105972,35,M,10,11717.31,1,394,Churned
105973,43,M,65,33457.41,0,77,Active
105974,9,M,54,41175.48,1,257,Active
105975,40,Female,43,52957.3,0,37,Churned
105976,27,Male,59,43314.26,0,350,Churned
105977,54,M,59,34842.78,2,66,Churned
105978,42,Female,67,,1,100,Active
105979,37,Male,61,28976.26,0,332,Churned
105980,40,Female,38,74050.78,0,261,active
105981,23,Male,8,71135.91,1,312,Active
105982,54,Female,65,53346.15,0,42,ACTIVE
105983,58,Male,5,66313.28,4,49,Active
105984,39,Male,43,30094.99,1,302,Churned
105985,54,,60,44028.8,0,71,Active
105986,28,Female,26,21176.48,1,246,Churned
105987,25,Female,11,66537.31,1,2,Active
105988,35,Female,34,35855.85,2,323,Active
105989,40,M,2,40674.63,4,388,Active
105990,-5,Female,21,64977.99,5,62,CHURNED
105991,41,Female,26,59998.61,2,368,Active
105992,38,,5,24809.0,1,336,Active
105993,23,Male,9,7469.64,0,27,Churned
105994,41,F,50,₹12994.9,0,342,Active
105995,45,Female,10,26093.09,0,67,Active
105996,37,Female,58,23591.52,0,369,Active
105997,48,Male,10,3834.98,0,378,Active
105998,20,Female,36,32972.82,5,145,Active
105999,40,Female,56,8832.92,2,214,Active
106000,20,,62,17345.84,0,327,Active
106001,21,,37,59273.76,0,57,Active
106002,27,,41,37621.09,1,286,Active
106003,23,Male,48,28598.53,0,211,Active
106004,28,,22,14722.21,0,193,Churned
106005,32,Female,61,65104.73,0,114,Active
106006,45,M,48,67873.04,0,122,Active
106007,31,Male,64,39382.17,1,360,Churned
106008,15,Female,37,69174.33,0,103,Active
106009,48,,41,35394.38,0,155,Active
106010,24,F,5,8935.94,0,74,Active
106011,34,Female,52,2260.93,0,354,Active
106012,40,Female,17,10499.96,2,175,active
106013,999,Male,62,47076.57,1,14,CHURNED
106014,48,Female,52,24746.98,1,386,Churned
106015,40,Female,20,48974.87,1,167,Active
106016,24,Male,16,38590.23,0,55,Active
106017,61,Male,7,25642.93,0,26,Active
